Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin_Country,Ingredients,Most_Memorable_Characteristics,continent,country_code,latitude,longitude
Timo A. Meyer,"Belize, med roast",1836,2016,72.0,Germany,3.75,Trinitario,Belize,"3- B,S,C","bright fruit, cashew",Caribbean,BZ,17.189877,-88.49765
To'ak (Ecuatoriana),Manabi,1418,2014,81.0,Ecuador,3.25,Forastero,Ecuador,"2- B,S","waxy, mild fruit, floral",South America,EC,-1.831239,-78.183406
Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70.0,France,4.0,Trinitario,Trinidad Tobago,Unknown,"smooth, wild berries",Caribbean,TT,10.691803,-61.222503
Tocoti,"Wild Bolivian, Jungle Love",927,2012,77.0,United States of America,3.0,Criollo,Bolivia,"3- B,S,C","sandy, sweet",South America,BO,-16.290154,-63.588653
Tocoti,Venezuela,789,2011,72.0,United States of America,2.75,missing,Venezuela,"3- B,S,C","peanut butter, soapy",South America,VE,6.42375,-66.58973
Tocoti,Dominican Republic,789,2011,74.0,United States of America,3.0,missing,Dominican Republic,"3- B,S,C","pronounced fruit, sour",Caribbean,DO,18.735693,-70.162651
Treehouse,Conacado,1239,2014,72.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","baked, roasty, coffee",Caribbean,DO,18.735693,-70.162651
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72.0,Madagascar,3.5,missing,Madagascar,Unknown,"cocoa, mild fruit",Africa,MG,-18.766947,46.869107
twenty-four blackbirds,Oko Caribe,1700,2015,75.0,United States of America,2.75,missing,Dominican Republic,"2- B,S","spicy, sour, off note",Caribbean,DO,18.735693,-70.162651
twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75.0,United States of America,3.5,missing,Ecuador,"2- B,S","intense, floral",South America,EC,-1.831239,-78.183406
twenty-four blackbirds,Madagascar,1235,2014,75.0,United States of America,3.5,Trinitario,Madagascar,Unknown,missing,Africa,MG,-18.766947,46.869107
twenty-four blackbirds,Dominican Republic,1022,2013,68.0,United States of America,3.25,missing,Dominican Republic,Unknown,missing,Caribbean,DO,18.735693,-70.162651
twenty-four blackbirds,Palos Blancos,1026,2013,75.0,United States of America,2.5,missing,Bolivia,Unknown,missing,South America,BO,-16.290154,-63.588653
twenty-four blackbirds,Dominican Republic,753,2011,73.0,United States of America,2.75,missing,Dominican Republic,"2- B,S","roasty, woody, rubber off",Caribbean,DO,18.735693,-70.162651
Two Ravens,Peru,1740,2016,60.0,United States of America,3.0,Criollo,Peru,"3- B,S,C","coarse, sweet, lemon",South America,PE,-9.189967,-75.015152
Un Dimanche A Paris,Dominican Republic,709,2011,63.0,France,3.75,missing,Dominican Republic,Unknown,spicy and rich,Caribbean,DO,18.735693,-70.162651
Undone,Matagalpa,1438,2014,74.0,United States of America,2.75,missing,Nicaragua,"2- B,S","creamy, woody,green, rubber",Central America,NI,12.865416,-85.207229
Undone,Nourish,1438,2014,70.0,United States of America,3.0,missing,Dominican Republic,Unknown,missing,Caribbean,DO,18.735693,-70.162651
Upchurch,"Madagascar, Sassy Bar",1752,2016,72.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","sweet, acidic, tart",Africa,MG,-18.766947,46.869107
Upchurch,"Tanzania, Party Bar",1752,2016,72.0,United States of America,3.25,missing,Tanzania,"2- B,S","sandy, sweet, peach",Africa,TZ,-6.369028,34.888822
Urzi,"Sur del Lago, Merida",1327,2014,65.0,Italy,3.25,Trinitario,Venezuela,"4- B,S,C,V","intense, nutty, mild rubber",South America,VE,6.42375,-66.58973
Valrhona,"Piura, Illanka, Quemazon",1510,2015,63.0,France,4.0,missing,Peru,"5- B,S,C,V,L","intense, dark berry, grapes",South America,PE,-9.189967,-75.015152
Valrhona,"Andoa, Grand Cru blend",1145,2013,70.0,France,3.5,missing,Unknown,"5- B,S,C,V,L","yogurt, lemon, licorice",Unknown,ZZ,0.0,0.0
Valrhona,"Loma Sotavento, 2013",1153,2013,64.0,France,3.5,missing,Dominican Republic,"5- B,S,C,V,L","complex, herbs, fruit, dairy",Caribbean,DO,18.735693,-70.162651
Valrhona,"Otucan, Grand Cru",931,2012,69.0,France,4.0,missing,Venezuela,"5- B,S,C,V,L","green,unripened fruit,banana",South America,VE,6.42375,-66.58973
Valrhona,Caraque,709,2011,56.0,France,3.25,missing,Unknown,"5- B,S,C,V,L","intense sweet, nut, orange",Unknown,ZZ,0.0,0.0
Valrhona,"Porcelana, Pedegral",757,2011,64.0,France,4.0,Criollo,Venezuela,"5- B,S,C,V,L","creamy, honey,peanut butter",South America,VE,6.42375,-66.58973
Valrhona,Tainori,327,2009,64.0,France,3.75,missing,Dominican Republic,"5- B,S,C,V,L","cocoa dominates, woodsy",Caribbean,DO,18.735693,-70.162651
Valrhona,Alpaco,370,2009,66.0,France,3.75,missing,Ecuador,"5- B,S,C,V,L","rich cocoa, hot spice",South America,EC,-1.831239,-78.183406
Valrhona,Nyangbo,395,2009,68.0,France,3.5,Forastero,Ghana,"5- B,S,C,V,L","creamy, cocoa, bread",Africa,GH,7.946527,-1.023194
Valrhona,Araguani,117,2007,72.0,France,3.0,Blend,Venezuela,Unknown,missing,South America,VE,6.42375,-66.58973
Valrhona,Chuao 2002 P.,129,2007,65.0,France,3.75,Trinitario,Venezuela,"5- B,S,C,V,L","sandy, vegetal, cocoa",South America,VE,6.42375,-66.58973
Valrhona,Manjari,129,2007,64.0,France,4.0,Criollo,Madagascar,"5- B,S,C,V,L","creamy, blueberry, raspberry",Africa,MG,-18.766947,46.869107
Valrhona,Le Noir Extra Amer,147,2007,85.0,France,1.5,missing,Unknown,"5- B,S,C,V,L","creamy, fatty, very bitter",Unknown,ZZ,0.0,0.0
Valrhona,Abinao,153,2007,85.0,France,2.5,Forastero,Other,Unknown,missing,Africa,XX,0.0,0.0
Valrhona,Le Noir Amer,157,2007,71.0,France,2.75,Forastero,Other,Unknown,missing,Africa,XX,0.0,0.0
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64.0,France,3.25,Criollo,Venezuela,"5- B,S,C,V,L","creamy, cherry",South America,VE,6.42375,-66.58973
Valrhona,Caraibe,63,2006,66.0,France,3.0,Trinitario,Other,Unknown,missing,Caribbean,XX,0.0,0.0
Valrhona,Guanaja,63,2006,70.0,France,4.0,Criollo,Other,Unknown,missing,South America,XX,0.0,0.0
Valrhona,Gran Couva 2005 P.,75,2006,64.0,France,2.5,Trinitario,Trinidad Tobago,"5- B,S,C,V,L","nutty, vegetal, sweet",Caribbean,TT,10.691803,-61.222503
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64.0,France,3.0,Criollo,Venezuela,"5- B,S,C,V,L","modest, creamy, cocoa",South America,VE,6.42375,-66.58973
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,64.0,France,3.5,Trinitario,Madagascar,"5- B,S,C,V,L","red berry, rich cocoa",Africa,MG,-18.766947,46.869107
Vanleer (Barry Callebaut),Manhattan,963,2012,72.0,United States of America,2.5,Forastero,Ghana,Unknown,"sour vanila, heavy roast",Africa,GH,7.946527,-1.023194
Vanleer (Barry Callebaut),Napa,963,2012,65.0,United States of America,2.75,Forastero,Ghana,Unknown,"oily, caramel ""rolo"", sweet",Africa,GH,7.946527,-1.023194
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72.0,Madagascar,2.75,Trinitario,Madagascar,"4- B,S,C,V","fatty, bitter, sour",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72.0,Madagascar,2.75,Trinitario,Madagascar,"4- B,S,C,V","fatty, sour, spoiled",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72.0,Madagascar,2.75,Trinitario,Madagascar,"3- B,S,C","fatty, bland, very astringent",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72.0,Madagascar,2.75,Trinitario,Madagascar,Unknown,"oily, fatty, citrus",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72.0,Madagascar,2.75,Trinitario,Madagascar,Unknown,"sandy, mild citrus, sweet",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76.0,Madagascar,2.75,Trinitario,Madagascar,"4- B,S,C,V","fatty, bitter, sour",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76.0,Madagascar,2.75,Trinitario,Madagascar,"4- B,S,C,V","fatty, sour, spoiled",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76.0,Madagascar,2.75,Trinitario,Madagascar,"3- B,S,C","fatty, bland, very astringent",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76.0,Madagascar,2.75,Trinitario,Madagascar,Unknown,"oily, fatty, citrus",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76.0,Madagascar,2.75,Trinitario,Madagascar,Unknown,"sandy, mild citrus, sweet",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80.0,Madagascar,2.75,Trinitario,Madagascar,"4- B,S,C,V","fatty, bitter, sour",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80.0,Madagascar,2.75,Trinitario,Madagascar,"4- B,S,C,V","fatty, sour, spoiled",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80.0,Madagascar,2.75,Trinitario,Madagascar,"3- B,S,C","fatty, bland, very astringent",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80.0,Madagascar,2.75,Trinitario,Madagascar,Unknown,"oily, fatty, citrus",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80.0,Madagascar,2.75,Trinitario,Madagascar,Unknown,"sandy, mild citrus, sweet",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70.0,Madagascar,3.0,Trinitario,Madagascar,"4- B,S,C,V","fatty, bitter, sour",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70.0,Madagascar,3.0,Trinitario,Madagascar,"4- B,S,C,V","fatty, sour, spoiled",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70.0,Madagascar,3.0,Trinitario,Madagascar,"3- B,S,C","fatty, bland, very astringent",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70.0,Madagascar,3.0,Trinitario,Madagascar,Unknown,"oily, fatty, citrus",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70.0,Madagascar,3.0,Trinitario,Madagascar,Unknown,"sandy, mild citrus, sweet",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,68.0,Madagascar,3.0,Trinitario,Madagascar,Unknown,"oily, nutty, fatty",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64.0,Madagascar,3.25,Trinitario,Madagascar,"4- B,S,C,V","fatty, bitter, sour",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64.0,Madagascar,3.25,Trinitario,Madagascar,"4- B,S,C,V","fatty, sour, spoiled",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64.0,Madagascar,3.25,Trinitario,Madagascar,"3- B,S,C","fatty, bland, very astringent",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64.0,Madagascar,3.25,Trinitario,Madagascar,Unknown,"oily, fatty, citrus",Africa,MG,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64.0,Madagascar,3.25,Trinitario,Madagascar,Unknown,"sandy, mild citrus, sweet",Africa,MG,-18.766947,46.869107
Vicuna,Palos Blancos,1470,2015,70.0,United States of America,3.25,missing,Bolivia,"2- B,S","peanut butter, coffee, mint",South America,BO,-16.290154,-63.588653
Vicuna,Palos Blancos + nibs,1470,2015,70.0,United States of America,3.25,missing,Bolivia,"2- B,S","complex, nibs too soft",South America,BO,-16.290154,-63.588653
Videri,Dominican Republic,1211,2014,90.0,United States of America,3.25,missing,Dominican Republic,"3- B,S,C","intense, cocoa, spicy, fruit",Caribbean,DO,18.735693,-70.162651
Videri,Trinidad,1211,2014,75.0,United States of America,3.5,Trinitario,Trinidad Tobago,"3- B,S,C","spicy, roasty, acidic, dairy",Caribbean,TT,10.691803,-61.222503
Videri,Mindo,1227,2014,75.0,United States of America,3.5,missing,Ecuador,"3- B,S,C","spicy, nutmeg, brownie",South America,EC,-1.831239,-78.183406
Videri,Dark,1117,2013,90.0,United States of America,3.75,missing,Other,Unknown,missing,Other,XX,0.0,0.0
Videri,Classic,991,2012,70.0,United States of America,3.25,missing,Other,Unknown,missing,Other,XX,0.0,0.0
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,70.0,France,3.5,Trinitario,Vietnam,"4- B,S,C,L","spicy, dairy",Asia,VN,14.058324,108.277199
Vintage Plantations,San Martin,1205,2014,75.0,United States of America,3.0,missing,Peru,"3- B,S,C","sandy, sweet, nutty",South America,PE,-9.189967,-75.015152
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100.0,United States of America,2.0,Forastero,Ecuador,Unknown,"some fruit, strong bitter",South America,EC,-1.831239,-78.183406
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100.0,United States of America,2.0,Forastero,Ecuador,Unknown,"bland, mild fruit, strong bitter",South America,EC,-1.831239,-78.183406
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100.0,United States of America,2.0,Forastero,Ecuador,Unknown,"cocoa,earthy,very astringent",South America,EC,-1.831239,-78.183406
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,90.0,United States of America,2.0,Forastero,Ecuador,Unknown,"some fruit, strong bitter",South America,EC,-1.831239,-78.183406
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,90.0,United States of America,2.0,Forastero,Ecuador,Unknown,"bland, mild fruit, strong bitter",South America,EC,-1.831239,-78.183406
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,90.0,United States of America,2.0,Forastero,Ecuador,Unknown,"cocoa,earthy,very astringent",South America,EC,-1.831239,-78.183406
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75.0,United States of America,3.0,Forastero,Ecuador,Unknown,"some fruit, strong bitter",South America,EC,-1.831239,-78.183406
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75.0,United States of America,3.0,Forastero,Ecuador,Unknown,"bland, mild fruit, strong bitter",South America,EC,-1.831239,-78.183406
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75.0,United States of America,3.0,Forastero,Ecuador,Unknown,"cocoa,earthy,very astringent",South America,EC,-1.831239,-78.183406
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,65.0,United States of America,3.0,Forastero,Ecuador,"3- B,S,C","sticky, cocoa, earthy",South America,EC,-1.831239,-78.183406
Violet Sky,Sambirano Valley,1458,2015,77.0,United States of America,2.75,Trinitario,Madagascar,"2- B,S","intense, tart, sour, raisin",Africa,MG,-18.766947,46.869107
Violet Sky,Moho River Valley,1458,2015,77.0,United States of America,3.0,Criollo,Belize,"2- B,S","mild metallic, brownie, earth",Caribbean,BZ,17.189877,-88.49765
Violet Sky,Cuyagua,1458,2015,77.0,United States of America,3.0,Criollo,Venezuela,"2- B,S","intense, mild bitter, roasty",South America,VE,6.42375,-66.58973
Violet Sky,Peru,1458,2015,77.0,United States of America,3.25,Criollo,Peru,"2- B,S","chalky, peach, bland",South America,PE,-9.189967,-75.015152
Violet Sky,Cahabon,1502,2015,77.0,United States of America,2.75,Trinitario,Guatemala,"2- B,S","creamy, cocoa, pungent",Central America,GT,15.783471,-90.230759
Vivra,Peru,1720,2016,70.0,United States of America,2.5,missing,Peru,"5- B,S,C,V,L","pungent, metallic",South America,PE,-9.189967,-75.015152
Vivra,Ocumare,1720,2016,70.0,United States of America,2.5,missing,Venezuela,"5- B,S,C,V,L","nutty, off notes",South America,VE,6.42375,-66.58973
Vivra,Dominican Republic,1724,2016,70.0,United States of America,3.0,missing,Dominican Republic,"5- B,S,C,V,L","sweet, simple, cocoa",Caribbean,DO,18.735693,-70.162651
Wellington Chocolate Factory,Conacado,1756,2016,70.0,New Zealand,3.5,Trinitario,Dominican Republic,"2- B,Sw","dry, rich, roasty",Caribbean,DO,18.735693,-70.162651
Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,70.0,New Zealand,3.5,missing,Peru,"2- B,Sw","grapes, pungent",South America,PE,-9.189967,-75.015152
Whittakers,Ghana,733,2011,72.0,New Zealand,2.5,Forastero,Ghana,Unknown,"sticky, dry, vanilla dominates",Africa,GH,7.946527,-1.023194
Wilkie's Organic,Amazonas,1169,2013,75.0,Ireland,2.5,Criollo,Peru,"3- B,S,C","light color, grit, metallic",South America,PE,-9.189967,-75.015152
Wilkie's Organic,Amazonas,1169,2013,75.0,Ireland,2.5,Criollo,Peru,"3- B,S,C","slow develop, bitter, metallic",South America,PE,-9.189967,-75.015152
Wilkie's Organic,Amazonas,1169,2013,89.0,Ireland,2.75,Criollo,Peru,"3- B,S,C","light color, grit, metallic",South America,PE,-9.189967,-75.015152
Wilkie's Organic,Amazonas,1169,2013,89.0,Ireland,2.75,Criollo,Peru,"3- B,S,C","slow develop, bitter, metallic",South America,PE,-9.189967,-75.015152
Wilkie's Organic,Tumbes,1169,2013,75.0,Ireland,3.25,Criollo,Peru,"3- B,S,C","sandy, sweet, coffee",South America,PE,-9.189967,-75.015152
Wilkie's Organic,Amazonas w/ nibs,1173,2013,75.0,Ireland,2.75,Criollo,Peru,"3- B,S,C","mild, metallic",South America,PE,-9.189967,-75.015152
Willie's Cacao,Los Llanos,1848,2016,70.0,England,4.0,missing,Colombia,"3- B,S,C","rich cocoa, spicy, cinamon",South America,CO,4.570868,-74.297333
Willie's Cacao,Los Llanos,1227,2014,88.0,England,3.0,Trinitario,Colombia,"3- B,S,C","mild nutty and fruit, savory",South America,CO,4.570868,-74.297333
Willie's Cacao,"Java, Indonesian Black",1109,2013,100.0,England,2.25,missing,Indonesia,Unknown,"fruit, strong smoke, bitter",Asia,ID,-0.789275,113.921327
Willie's Cacao,Sambirano,593,2010,71.0,England,3.0,Trinitario,Madagascar,"3- B,S,C","dry, mild fruit",Africa,MG,-18.766947,46.869107
Willie's Cacao,Hacienda Las Trincheras,593,2010,72.0,England,3.5,missing,Venezuela,"3- B,S,C","dry, nutty, cocoa",South America,VE,6.42375,-66.58973
Willie's Cacao,Java,593,2010,69.0,England,3.75,missing,Indonesia,"3- B,S,C","smokey, fruity, sour",Asia,ID,-0.789275,113.921327
Willie's Cacao,San Martin,457,2009,70.0,England,3.0,missing,Peru,"3- B,S,C","sandy, rich, earthy",South America,PE,-9.189967,-75.015152
Willie's Cacao,Rio Caribe,457,2009,72.0,England,3.25,Trinitario,Venezuela,"3- B,S,C","creamy, earthy, nutty",South America,VE,6.42375,-66.58973
Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,74.0,United States of America,3.0,Criollo,Venezuela,"3- B,S,C","nutty, rubber",South America,VE,6.42375,-66.58973
Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76.0,United States of America,3.5,missing,Bolivia,"3- B,S,C","nutty, fig, short length",South America,BO,-16.290154,-63.588653
Wm,"Ghana, 2013, batch 129",1916,2016,75.0,United States of America,3.75,missing,Ghana,"3- B,S,C","strong malt, choco pudding",Africa,GH,7.946527,-1.023194
Woodblock,"Maranon, Cajamarca",1243,2014,70.0,United States of America,3.0,Forastero,Peru,"2- B,S","sandy, intense, mild nutty",South America,PE,-9.189967,-75.015152
Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,70.0,United States of America,3.25,missing,Ecuador,Unknown,missing,South America,EC,-1.831239,-78.183406
Woodblock,Gran Couva,1042,2013,70.0,United States of America,3.5,Trinitario,Trinidad Tobago,Unknown,missing,Caribbean,TT,10.691803,-61.222503
Woodblock,Ecuador,825,2012,70.0,United States of America,2.5,missing,Ecuador,"2- B,S","mild fruit, chemical off",South America,EC,-1.831239,-78.183406
Woodblock,Ecuador,825,2012,70.0,United States of America,2.5,missing,Ecuador,"4- B,S,C,V","wine, brownie batter",South America,EC,-1.831239,-78.183406
Woodblock,Costa Rica,825,2012,70.0,United States of America,3.0,missing,Costa Rica,"2- B,S","roasty, metallic, coffee",Central America,CR,9.748917,-83.753428
Woodblock,Sambirano,951,2012,70.0,United States of America,3.25,Trinitario,Madagascar,Unknown,missing,Africa,MG,-18.766947,46.869107
Woodblock,Ocumare,741,2011,70.0,United States of America,4.0,missing,Venezuela,"2- B,S","nutty, tart, coffee",South America,VE,6.42375,-66.58973
Woodblock,La Red,769,2011,70.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","earthy, tart, sour",Caribbean,DO,18.735693,-70.162651
Woodblock,La Red,769,2011,70.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","brownie, fruit, fudge",Caribbean,DO,18.735693,-70.162651
Xocolat,Hispaniola,1057,2013,66.0,Dominican Republic,3.0,missing,Dominican Republic,"5- B,S,C,L,Sa","salt noticeable, vanilla",Caribbean,DO,18.735693,-70.162651
